x,y
1000.0,115.0
509.0,345.0
144.0,61.0
108.0,683.0
1272.0,560.0
48.0,112.0
916.0,673.0
4383.0,1805.0
4216.0,5456.0
894.0,890.0
190.0,119.0
190.0,119.0
235.0,322.0
168.0,1269.0
360.0,90.0
2339.0,569.0
237.0,83.0
727.0,700.0
341.0,4157.0
264.0,245.0
837.0,1833.0
142.0,65.0
86.0,54.0
285.0,148.0
7392.0,26538.0
9.0,6.0
129.0,35.0
276.0,172.0
119.0,16.0
148.0,60.0
2687.0,17051.0
909.0,2668.0
1309.0,777.0
3246.0,4440.0
510.0,87409.0
765.0,16696.0
500.0,1315.0
2319.0,1437.0
114.0,47.0
593.0,244.0
226.0,990.0
107.0,277.0
3589.0,680.0
3680.0,3021.0
695.0,96.0
457.0,272.0
59.0,1.0
3705.0,5060.0
5360.0,4917.0
4380.0,2868.0
823.0,410.0
82.0,46.0
222.0,124.0
2597.0,6397.0
1659.0,1644.0
1211.0,1468.0
471.0,96.0
1223.0,1564.0
2195.0,14482.0
2013.0,763.0
289.0,264.0
7396.0,71266.0
776.0,444.0
1533.0,447.0
51.0,50.0
2645.0,2030.0
2385.0,1486.0
89.0,22.0
152.0,160.0
812.0,513.0
372.0,127.0
271.0,181.0
136.0,13.0
1005.0,955.0
1862.0,6307.0
470.0,140.0
881.0,914.0
43.0,104.0
1887.0,413.0
446.0,1829.0
3335.0,21123.0
831.0,782.0
950.0,3851.0
27.0,35.0
791.0,547.0
380.0,204.0
138.0,2689.0
415.0,430.0
327.0,247.0
1326.0,16882.0
47.0,33.0
1326.0,16882.0
731.0,2600.0
727.0,700.0
1472.0,585.0
42.0,7.0
303.0,44.0
473.0,303.0
65.0,44.0
553.0,573.0
80.0,13.0
751.0,3671.0
960.0,511.0
6211.0,10016.0
6211.0,10016.0
164.0,220.0
13.0,8.0
1955.0,938.0
318.0,2821.0
256.0,76.0
256.0,76.0
167.0,337.0
300.0,223.0
1623.0,1264.0
60.0,389.0
1062.0,414.0
1057.0,1050.0
574.0,278.0
424.0,34.0
35.0,26.0
151.0,33.0
41.0,48.0
1561.0,1378.0
1004.0,1049.0
4204.0,3741.0
2206.0,9192.0
5717.0,19744.0
1276.0,8956.0
361.0,157.0
120.0,29833.0
32.0,18.0
1398.0,214582.0
991.0,939.0
1307.0,843.0
690.0,5696.0
1555.0,569.0
88.0,331.0
2074.0,656.0
509.0,345.0
460.0,1042.0
1295.0,1405.0
18.0,4.0
6480.0,5883.0
8290.0,29796.0
3205.0,1399.0
15.0,39.0
192.0,82.0
484.0,239.0
2284.0,4109.0
2282.0,6561.0
2351.0,890.0
2379.0,1052.0
767.0,504.0
295.0,26.0
273.0,3373.0
6634.0,13253.0
458.0,907.0
1074.0,1388.0
458.0,907.0
147.0,28.0
65.0,159.0
909.0,2667.0
147.0,28.0
147.0,28.0
390.0,44.0
1502.0,790.0
121.0,9119.0
653.0,11315.0
2897.0,2792.0
853.0,1294.0
37.0,1933.0
3947.0,10914.0
428.0,135916.0
36.0,161.0
36.0,161.0
1986.0,5160.0
521.0,286.0
30.0,17.0
2200.0,4079.0
169.0,361.0
955.0,683.0
57.0,12.0
5292.0,4924.0
545.0,151.0
1974.0,10152.0
1386.0,368.0
148.0,26.0
128.0,37.0
520.0,2672.0
128.0,37.0
884.0,3089.0
148.0,26.0
230.0,335.0
2463.0,4532.0
977.0,3594.0
76.0,1651.0
47.0,23.0
621.0,968.0
573.0,7125.0
439.0,336.0
1472.0,570.0
1192.0,3317.0
1326.0,16881.0
3696.0,3660.0
230.0,237.0
7480.0,29591.0
561.0,1541.0
623.0,266.0
135.0,193.0
2351.0,29177.0
226.0,220.0
1315.0,1340.0
894.0,1526.0
34.0,7.0
2303.0,35906.0
7480.0,29591.0
884.0,3089.0
1078.0,1926.0
1444.0,122058.0
49.0,41.0
346.0,1185.0
1607.0,2207.0
53.0,118.0
53.0,118.0
381.0,111.0
884.0,3090.0
1021.0,23339.0
924.0,1559.0
241.0,2917.0
546.0,232.0
1004.0,1125.0
432.0,20121.0
2351.0,890.0
230.0,8432.0
610.0,138.0
58.0,22.0
3753.0,4408.0
1354.0,3078.0
5156.0,5997.0
167.0,4741.0
1449.0,2709.0
123.0,439.0
993.0,2400.0
1129.0,1569.0
5156.0,5997.0
980.0,530.0
6320.0,7104.0
6320.0,7104.0
6320.0,7104.0
1264.0,798.0
1949.0,1725.0
457.0,573.0
197.0,739.0
395.0,6074.0
1068.0,1069.0
18626.0,28669.0
2455.0,315.0
346.0,1185.0
910.0,819.0
1663.0,656.0
3972.0,2544.0
234.0,443.0
2564.0,2248.0
2595.0,1432.0
190.0,952.0
36.0,1.0
859.0,1161.0
671.0,749.0
606.0,287.0
1063.0,1211.0
234.0,1453.0
115.0,180.0
628.0,1239.0
180.0,24.0
965.0,4276.0
1483.0,2230.0
3006.0,2421.0
569.0,1266.0
1519.0,951.0
2720.0,6151.0
615.0,1665.0
4027.0,1449.0
4027.0,1449.0
2529.0,3725.0
736.0,1247.0
532.0,706.0
92.0,336.0
97.0,140.0
236.0,94.0
910.0,3499.0
59.0,71610.0
358.0,337.0
948.0,1537.0
225.0,173.0
525.0,4639.0
1492.0,1417.0
2810.0,9198.0
1599.0,1248.0
190.0,790.0
28.0,13.0
296.0,4649.0
2310.0,2649.0
2310.0,2649.0
2039.0,4098.0
120.0,43.0
1004.0,1382.0
76.0,26.0
1724.0,3200.0
113.0,136.0
3306.0,3774.0
8159.0,389990.0
1739.0,3015.0
196.0,58.0
1245.0,793.0
285.0,536.0
1592.0,5098.0
395.0,793.0
1070.0,39458.0
2525.0,1434.0
30.0,1.0
648.0,595.0
912.0,6415.0
1850.0,593.0
1850.0,593.0
425.0,135909.0
1161.0,1043.0
234.0,442.0
5002.0,4308.0
834.0,1021.0
1466.0,1611.0
174.0,78.0
414.0,1143.0
1696.0,1111.0
1953.0,5586.0
159.0,116.0
690.0,5692.0
690.0,5692.0
573.0,7126.0
391.0,293.0
482.0,2165.0
1393.0,2899.0
707.0,689.0
527.0,338.0
1838.0,496.0
884.0,3089.0
707.0,689.0
64.0,258.0
755.0,472.0
191.0,180.0
1495.0,1680.0
755.0,472.0
569.0,1266.0
2545.0,2367.0
755.0,472.0
1050.0,2202.0
707.0,689.0
153.0,95.0
425.0,135909.0
2545.0,2367.0
999.0,2101.0
1419.0,3944.0
1863.0,3614.0
118.0,62.0
1467.0,2832.0
346.0,1183.0
202.0,1582.0
1357.0,22466.0
2795.0,3901.0
1062.0,1293.0
5208.0,11587.0
371.0,462.0
6188.0,15269.0
1715.0,835.0
88.0,81.0
707.0,688.0
909.0,2667.0
910.0,3499.0
1160.0,610.0
387.0,2441.0
1174.0,1916.0
593.0,4035.0
756.0,449.0
148.0,79.0
7178.0,9761.0
1059.0,2542.0
3947.0,10915.0
153.0,97.0
2364.0,1743.0
5004.0,1622.0
231.0,625.0
441.0,723.0
146.0,679.0
146.0,679.0
146.0,679.0
18626.0,28667.0
479.0,4431.0
380.0,270.0
18626.0,28667.0
1059.0,51459.0
5003.0,1350.0
4877.0,5329.0
204.0,1069.0
2710.0,4386.0
1160.0,610.0
349.0,285.0
816.0,1333.0
888.0,514.0
222.0,1438.0
1550.0,1286.0
2063.0,3062.0
1256.0,2598.0
223.0,274.0
26.0,2.0
26.0,28.0
2608.0,2552.0
2544.0,2367.0
157.0,1785.0
157.0,1785.0
1653.0,8193.0
18626.0,28666.0
320.0,234.0
1550.0,1286.0
6152.0,8966.0
200.0,163.0
60.0,16.0
14848.0,16575.0
1750.0,425.0
119.0,250.0
914.0,712.0
2843.0,3933.0
801.0,315.0
349.0,763.0
14848.0,16575.0
116.0,106.0
920.0,249.0
2904.0,4926.0
14845.0,16575.0
82.0,22.0
251.0,23.0
289.0,256.0
574.0,3346.0
419.0,190.0
726.0,567.0
350.0,325.0
7.0,4.0
955.0,104.0
955.0,104.0
540.0,498.0
2149.0,835.0
145.0,273.0
60.0,108.0
18625.0,28664.0
2160.0,2079.0
233.0,244.0
375.0,46.0
303.0,107.0
282.0,702.0
282.0,702.0
282.0,702.0
2031.0,1126.0
2031.0,1126.0
2229.0,2168.0
95.0,121.0
26.0,27.0
1028.0,2605.0
1383.0,3014.0
1383.0,3014.0
10817.0,11509.0
398.0,578.0
499.0,231.0
429.0,122.0
143.0,126.0
1327.0,491.0
752.0,371.0
1067.0,3099.0
585.0,517.0
550.0,278.0
712.0,1487147.0
136.0,3.0
1654.0,765.0
641.0,44.0
1206.0,2892.0
917.0,977.0
1916.0,566.0
209.0,9.0
346.0,71.0
346.0,71.0
2011.0,4575.0
359.0,121.0
477.0,500.0
1173.0,346.0
10.0,1.0
18624.0,28664.0
529.0,976.0
529.0,976.0
529.0,976.0
4924.0,1559.0
903.0,197.0
92.0,20.0
2340.0,4246.0
1174.0,2445.0
1174.0,2445.0
876.0,1221.0
35.0,2155.0
200.0,27.0
789.0,227.0
122.0,23.0
104.0,137.0
128.0,392481.0
1479.0,8091.0
2362.0,1467.0
705.0,7134.0
949.0,49.0
1471.0,8456.0
247.0,178.0
247.0,178.0
581.0,218.0
18623.0,28664.0
3688.0,20237.0
99.0,111.0
80.0,9.0
718.0,160.0
3454.0,454.0
701.0,743.0
367.0,126.0
484.0,5016.0
1128.0,1374.0
1128.0,1374.0
337.0,278.0
408.0,454.0
625.0,96.0
1006.0,2775.0
80.0,149.0
80.0,149.0
116.0,122.0
230.0,61.0
635.0,736.0
635.0,736.0
1590.0,288.0
500.0,1642.0
2065.0,5180.0
474.0,6084.0
659.0,7833.0
396.0,55.0
369.0,62.0
343.0,125.0
314.0,1981.0
73.0,98.0
507.0,220.0
896.0,1560.0
94.0,58.0
292.0,238656.0
446.0,314.0
3985.0,2361.0
454.0,116.0
1239.0,6312.0
18622.0,28664.0
434.0,89.0
338.0,122.0
1394.0,878.0
158.0,27.0
158.0,27.0
896.0,1560.0
835.0,1229.0
286.0,271.0
1398.0,2697.0
332.0,316.0
164.0,79.0
1157.0,7979.0
11335.0,16010.0
143.0,41.0
503.0,621.0
11335.0,16010.0
318.0,6364.0
433.0,194.0
1482.0,6286.0
613.0,410.0
187.0,40.0
187.0,40.0
4428.0,8737.0
4428.0,8737.0
187.0,40.0
731.0,4715.0
1149.0,2799.0
224.0,1513.0
3971.0,2544.0
7878.0,7280.0
7878.0,7280.0
182.0,68.0
68.0,442.0
439.0,309.0
439.0,309.0
902.0,343.0
2665.0,5036.0
453.0,388.0
213.0,328.0
2019.0,3261.0
446.0,276.0
2370.0,906.0
541.0,372.0
755.0,159.0
2192.0,2016.0
755.0,159.0
2192.0,2016.0
293.0,42.0
414.0,75.0
414.0,75.0
722.0,826.0
560.0,4065.0
2268.0,6436.0
2268.0,6436.0
1679.0,1041.0
1679.0,1041.0
1679.0,1041.0
688.0,850.0
364.0,386.0
400.0,18474.0
819.0,1243.0
1263.0,526.0
1311.0,3409.0
391.0,318.0
54.0,12.0
86.0,93.0
272.0,504.0
802.0,3753.0
1597.0,3305.0
617.0,34918.0
488.0,802.0
1025.0,5393.0
815.0,149078.0
223.0,128.0
1653.0,423.0
815.0,149078.0
1309.0,777.0
966.0,363.0
156.0,633.0
557.0,293.0
61.0,165.0
10.0,2671.0
10.0,2671.0
1197.0,3984.0
1197.0,3984.0
719.0,803.0
509.0,346.0
509.0,346.0
1057.0,10620.0
1191.0,497.0
136.0,3.0
1045.0,9041.0
286.0,796.0
105.0,58.0
364.0,135.0
904.0,955.0
955.0,1637.0
209.0,60.0
2529.0,1941.0
1604.0,2206.0
293.0,53.0
1484.0,18165.0
1523.0,6025.0
646.0,710.0
103.0,103032.0
595.0,148.0
663.0,1300.0
402.0,486.0
174.0,464.0
999.0,2417.0
496.0,700.0
1583.0,755.0
433.0,89.0
115.0,100.0
464.0,64.0
1805.0,1716.0
941.0,2596.0
1523.0,6025.0
274.0,81.0
6769.0,135123.0
1114.0,260.0
1079.0,4032.0
1079.0,4032.0
1079.0,4032.0
151.0,97.0
1992.0,4056.0
500.0,1313.0
18623.0,28661.0
659.0,2150.0
1449.0,1467.0
1025.0,5393.0
11527.0,23748.0
355.0,10843.0
2110.0,2176.0
355.0,10843.0
119.0,209.0
1066.0,522.0
537.0,9319.0
329.0,263.0
518.0,288.0
323.0,102.0
1376.0,2146.0
1436.0,733.0
7598.0,9392.0
211.0,1793.0
428.0,591.0
2160.0,2079.0
83.0,19.0
256.0,56.0
189.0,29.0
4977.0,1799.0
2246.0,1076.0
2370.0,906.0
659.0,2150.0
917.0,977.0
287.0,380.0
349.0,208.0
338.0,92.0
190.0,48.0
509.0,346.0
1394.0,878.0
452.0,146.0
651.0,625.0
1264.0,3950.0
223.0,128.0
318.0,6364.0
617.0,34920.0
607.0,221.0
1008.0,490.0
1939.0,613.0
5211.0,7153.0
426.0,254.0
406.0,4783.0
676.0,6982.0
346.0,71.0
541.0,182.0
364.0,386.0
242.0,9935.0
1471.0,8456.0
1017.0,7479.0
1438.0,1037.0
257.0,223.0
412.0,1514.0
1006.0,2771.0
6.0,266.0
80.0,9.0
375.0,45.0
86.0,93.0
751.0,1812.0
488.0,802.0
802.0,3753.0
815.0,149078.0
2210.0,881.0
422.0,149.0
270.0,31.0
270.0,31.0
881.0,3204.0
160.0,48.0
688.0,5693.0
688.0,5693.0
701.0,1126.0
1807.0,2852.0
444.0,153.0
3659.0,1215.0
3288.0,18181.0
1105.0,8290.0
2665.0,5029.0
975.0,561.0
1880.0,590.0
40.0,308.0
530.0,683.0
1757.0,3017.0
4078.0,45786.0
731.0,1044.0
82.0,159.0
131.0,25.0
432.0,1052.0
515.0,251.0
515.0,251.0
887.0,140.0
164.0,90.0
770.0,73.0
1251.0,490.0
207.0,212.0
770.0,73.0
341.0,42.0
835.0,610.0
629.0,381.0
795.0,1033.0
1038.0,1325.0
604.0,239482.0
550.0,841.0
1416.0,411.0
442.0,1051.0
1139.0,15139.0
100.0,52.0
189.0,23.0
520.0,101.0
1563.0,4032.0
2850.0,4470.0
1425.0,5870.0
1263.0,7233.0
48.0,21.0
524.0,3383.0
1940.0,331.0
1623.0,1731.0
461.0,194.0
867.0,184.0
203.0,11.0
203.0,11.0
660.0,1025.0
86.0,26.0
126.0,437.0
18622.0,28661.0
284.0,87.0
2112.0,7701.0
235.0,163.0
2746.0,3065.0
78.0,12.0
3683.0,1187.0
126.0,216.0
339.0,1638.0
207.0,211.0
1151.0,2759.0
1066.0,4126.0
258.0,131.0
1153.0,3828.0
196.0,201.0
1065.0,528.0
441.0,423.0
3968.0,2542.0
941.0,249487.0
312.0,264.0
518.0,688.0
270.0,190.0
574.0,4420.0
267.0,131872.0
321.0,388.0
188.0,19393.0
4133.0,27434.0
1971.0,846.0
1971.0,846.0
239.0,338.0
307.0,375.0
436.0,19751.0
436.0,19751.0
10632.0,11280.0
1348.0,4144.0
64.0,258.0
526.0,338.0
124.0,74.0
608.0,30.0
527.0,3285.0
332.0,63.0
3672.0,8321.0
75.0,17.0
607.0,220.0
566.0,1119.0
314.0,310.0
303.0,17263.0
3017.0,1926.0
118.0,79.0
354.0,22642.0
130.0,124.0
180.0,154.0
3593.0,3001.0
1277.0,5471.0
1972.0,10142.0
1246.0,449.0
210.0,234.0
597.0,1524.0
1810.0,568.0
2165.0,19667.0
683.0,4565.0
1280.0,706.0
379.0,3381.0
105.0,36.0
16.0,17.0
702.0,4505.0
391.0,292.0
1972.0,10137.0
4744.0,3392.0
284.0,535.0
134.0,71.0
53.0,48.0
995.0,3110.0
995.0,3110.0
561.0,1538.0
1379.0,4676.0
1086.0,1637.0
334.0,349.0
2321.0,1245.0
2318.0,1115.0
23626.0,59201.0
1880.0,590.0
672.0,425.0
508.0,2517.0
997.0,651.0
1460.0,813.0
802.0,1170.0
1719.0,1089.0
18622.0,28663.0
203.0,83.0
287.0,23.0
287.0,23.0
304.0,48.0
174.0,146.0
22.0,175.0
553.0,1589.0
1154.0,618.0
224.0,591.0
477.0,272.0
1072.0,1053.0
1072.0,1053.0
755.0,26906.0
5001.0,663.0
196.0,205.0
741.0,568.0
887.0,3619.0
853.0,1292.0
1198.0,1818.0
4204.0,3741.0
1757.0,3018.0
754.0,5173.0
239.0,156.0
3968.0,2541.0
801.0,861.0
1612.0,7882.0
707.0,680.0
2811.0,3402.0
1689.0,1555.0
110.0,100.0
143.0,191.0
289.0,120.0
312.0,175.0
371.0,2592236.0
564.0,1118.0
1928.0,819.0
957.0,5134.0
1405.0,2062.0
853.0,1292.0
542.0,4066.0
955.0,1982.0
955.0,1982.0
76.0,486.0
6320.0,7098.0
235.0,463.0
457.0,2968.0
169.0,361.0
628.0,381.0
2267.0,4451.0
486.0,296.0
1627.0,2731.0
1571.0,2212.0
683.0,4565.0
1286.0,2029.0
31.0,24.0
853.0,1293.0
565.0,1984.0
575.0,8387.0
2711.0,2326.0
1296.0,2058.0
805.0,1030.0
771.0,2037.0
431.0,423.0
1390.0,352.0
1066.0,1224.0
2711.0,2326.0
2345.0,2104.0
2468.0,931.0
630.0,1299.0
630.0,1299.0
1069.0,1174.0
1444.0,1318.0
1479.0,8091.0
784.0,835.0
3703.0,5055.0
1986.0,5157.0
1425.0,2147.0
4178.0,6601.0
252.0,133.0
227.0,433.0
227.0,433.0
1078.0,1924.0
755.0,26905.0
947.0,4749.0
2390.0,2492.0
191.0,179.0
5003.0,4453.0
567.0,572.0
165.0,67.0
958.0,3396.0
1999.0,1259.0
1475.0,6026.0
950.0,1058.0
4417.0,3221.0
320.0,88.0
30.0,123.0
508.0,194.0
999.0,1124.0
5201.0,6062.0
345.0,1171.0
1465.0,388.0
2302.0,35900.0
245.0,564.0
453.0,535.0
1550.0,1286.0
1296.0,2058.0
890.0,821.0
92.0,13.0
569.0,1266.0
1506.0,1831.0
848.0,216.0
69.0,75.0
3221.0,5035.0
432.0,566.0
203.0,7321.0
304.0,365.0
304.0,365.0
230.0,642.0
1622.0,1582.0
1614.0,190070.0
4413.0,5458.0
2544.0,2366.0
864.0,893.0
851.0,37144.0
2514.0,12433.0
561.0,1116.0
801.0,1075.0
314.0,349.0
2493.0,1158.0
1000.0,115.0
321.0,84.0
4745.0,3390.0
309.0,564.0
13.0,4540.0
154.0,590010.0
635.0,584.0
616.0,392.0
624.0,1376.0
784.0,835.0
997.0,579.0
204.0,697.0
847.0,216.0
503.0,672.0
124.0,44.0
701.0,679.0
326.0,350.0
751.0,3671.0
711.0,470.0
556.0,17265.0
191.0,179.0
1420.0,1497.0
1304.0,2528.0
227.0,429.0
1324.0,3848.0
2185.0,1543.0
1263.0,7230.0
2543.0,2843.0
712.0,36175.0
300.0,403.0
345.0,3745.0
449.0,510.0
811.0,27281.0
641.0,11638.0
249.0,2509.0
805.0,937.0
1062.0,1293.0
1071.0,3036.0
1071.0,3036.0
2894.0,46907.0
1510.0,2470.0
492.0,4477.0
12470.0,101153.0
900.0,4302.0
1434.0,1248.0
864.0,893.0
309.0,564.0
259.0,118.0
611.0,3068.0
113.0,83.0
684.0,3923.0
684.0,3923.0
130.0,1050.0
18621.0,28657.0
303.0,104.0
300.0,388.0
1542.0,7066.0
5051.0,5452.0
921.0,2793.0
84.0,84.0
212.0,66.0
751.0,712.0
1630.0,2028.0
519.0,525.0
519.0,525.0
1117.0,1938.0
1807.0,2852.0
1382.0,2398.0
3293.0,5689.0
263.0,1962.0
1063.0,1211.0
180.0,25.0
180.0,25.0
14837.0,16566.0
864.0,893.0
151.0,78.0
949.0,815.0
544.0,279.0
272.0,138.0
1709.0,847.0
18621.0,28656.0
179.0,235.0
473.0,86.0
138.0,62.0
49.0,15.0
153.0,886.0
113.0,137.0
116.0,86.0
506.0,139.0
229.0,98.0
618.0,244.0
1342.0,2105.0
1815.0,2204.0
2437.0,3753.0
50.0,63.0
50.0,63.0
2234.0,2401.0
407.0,7119.0
571.0,381.0
132.0,95.0
368.0,84.0
290.0,42.0
518.0,61.0
53867.0,151576.0
53867.0,151576.0
18618.0,28655.0
1372.0,1491.0
4998.0,3559.0
430.0,430.0
750.0,973.0
731.0,68364.0
556.0,250.0
574.0,242.0
561.0,901.0
2341.0,2326.0
1536.0,613.0
681.0,149.0
295.0,553.0
295.0,553.0
457.0,4443.0
787.0,473.0
1508.0,1213.0
279.0,145.0
376.0,110.0
4998.0,3559.0
2701.0,1366.0
3010.0,3183.0
512.0,3084.0
910.0,1632.0
280.0,646.0
2149.0,585.0
799.0,945.0
2444.0,453.0
2444.0,453.0
222.0,38.0
290.0,355.0
395.0,744.0
473.0,1300.0
133.0,154.0
645.0,626.0
34.0,35.0
34.0,35.0
1381.0,1064.0
188.0,515.0
309.0,564.0
5477.0,7645.0
309.0,564.0
1766.0,513.0
1996.0,483.0
379.0,3380.0
443.0,154.0
2595.0,26818.0
3039.0,3007.0
729.0,1684.0
10.0,2666.0
10.0,2666.0
26.0,200.0
1139.0,553.0
1670.0,1412.0
509.0,346.0
157.0,16.0
69.0,274.0
1775.0,3453.0
604.0,621.0
161.0,15.0
161.0,15.0
24.0,24.0
24.0,24.0
18618.0,28652.0
151.0,148.0
1491.0,114989.0
2234.0,2400.0
750.0,498.0
5000.0,2015.0
1634.0,1435.0
873.0,1135.0
1570.0,1189.0
2121.0,802.0
4998.0,3558.0
4998.0,3558.0
171.0,132.0
708.0,9624.0
317.0,25366.0
345.0,32079.0
957.0,1889.0
234.0,175.0
1064.0,522.0
1085.0,625.0
327.0,54.0
7478.0,29584.0
904.0,429.0
3286.0,18178.0
15.0,4.0
15.0,4.0
382.0,420.0
8471.0,11065.0
485.0,3129.0
689.0,675.0
481.0,949.0
1100.0,2857.0
6635.0,13254.0
47.0,2.0
425.0,904.0
56.0,55.0
435.0,4177.0
291.0,332.0
1867.0,2146.0
328.0,90.0
180.0,745.0
235.0,463.0
231.0,146.0
231.0,146.0
2708.0,1469.0
2708.0,1469.0
2708.0,1469.0
2708.0,1469.0
4278.0,3067.0
4278.0,3067.0
432.0,105.0
18618.0,28651.0
617.0,274.0
1249.0,192135.0
373.0,376.0
720.0,6531.0
373.0,376.0
508.0,345.0
508.0,345.0
274.0,278.0
379.0,3380.0
147.0,66.0
120.0,9088.0
2595.0,26814.0
8472.0,11065.0
8472.0,11065.0
2349.0,888.0
998.0,1124.0
149.0,52.0
3159.0,5432.0
2829.0,1178.0
2829.0,1178.0
1897.0,513.0
161.0,204.0
686.0,1024.0
689.0,675.0
426.0,833.0
960.0,937.0
213.0,44.0
1330.0,1860.0
6888.0,15681.0
203.0,163.0
203.0,163.0
128.0,59.0
685.0,116.0
560.0,96.0
169.0,48.0
4204.0,3739.0
695.0,7836.0
263.0,1132.0
3966.0,2543.0
138.0,62.0
389.0,4865.0
1739.0,3016.0
955.0,682.0
602.0,229.0
1957.0,799.0
447.0,174.0
2235.0,2400.0
86.0,330.0
86.0,330.0
1971.0,846.0
1971.0,846.0
148.0,51.0
1429.0,408.0
636.0,1913.0
4919.0,1559.0
738.0,1874.0
738.0,1874.0
127.0,17.0
978.0,228.0
648.0,595.0
223.0,588.0
51.0,73.0
18617.0,28648.0
1129.0,1565.0
144.0,652.0
856.0,2003.0
756.0,449.0
18617.0,28648.0
756.0,449.0
1282.0,479.0
94.0,23.0
2638.0,4441.0
832.0,3360.0
489.0,54.0
144.0,77.0
2793.0,93943.0
372.0,4254.0
4804.0,2636.0
263.0,1962.0
781.0,265.0
347.0,434.0
787.0,137.0
544.0,637.0
544.0,637.0
272.0,1049.0
121.0,16.0
2253.0,3137.0
655.0,486.0
175.0,93.0
752.0,113.0
1015.0,760.0
2302.0,149167.0
3844.0,4801.0
75.0,6.0
108.0,46.0
4971.0,636.0
4971.0,636.0
1305.0,1335.0
1867.0,2146.0
1867.0,2146.0
619.0,838.0
3965.0,2543.0
1071.0,1362.0
1071.0,1362.0
183.0,256.0
18618.0,28649.0
18618.0,28649.0
470.0,182.0
470.0,182.0
71.0,3.0
793.0,148.0
605.0,438.0
605.0,438.0
235.0,331.0
18618.0,28648.0
555.0,306.0
674.0,107.0
674.0,107.0
1479.0,8085.0
10.0,8.0
304.0,28.0
304.0,28.0
693.0,221.0
2663.0,3864.0
71.0,179.0
1377.0,1063.0
6379.0,6064.0
868.0,189.0
83.0,254.0
339.0,72.0
1994.0,481.0
1994.0,481.0
2234.0,2400.0
137.0,203.0
1815.0,2205.0
130.0,157.0
1971.0,689.0
1815.0,2205.0
2234.0,2400.0
8473.0,11064.0
8473.0,11064.0
18618.0,28648.0
4631.0,1771.0
27.0,3.0
2544.0,2366.0
2544.0,2366.0
179.0,190.0
3962.0,2543.0
1591.0,3237.0
1164.0,120.0
550.0,109.0
601.0,104.0
803.0,809.0
3962.0,2543.0
1221.0,1155.0
1157.0,675.0
165.0,302.0
165.0,302.0
165.0,302.0
165.0,302.0
165.0,302.0
165.0,302.0
165.0,302.0
165.0,302.0
4919.0,1558.0
37.0,12.0
404.0,79.0
2792.0,3260.0
1378.0,518.0
950.0,5520.0
439.0,170.0
508.0,346.0
582.0,361.0
1454.0,799.0
3141.0,2841.0
3141.0,2841.0
514.0,924.0
26.0,7.0
2485.0,20923.0
1956.0,798.0
445.0,172.0
18618.0,28647.0
26.0,11.0
98.0,110.0
98.0,110.0
277.0,76.0
339.0,344.0
505.0,118.0
404.0,79.0
161.0,61.0
434.0,431.0
80.0,3.0
3881.0,1592.0
161.0,35.0
293.0,387.0
293.0,387.0
293.0,387.0
293.0,387.0
816.0,7230.0
2375.0,1051.0
2375.0,1051.0
362.0,773.0
23.0,19.0
23.0,19.0
23.0,19.0
263.0,157.0
141.0,71.0
1382.0,1385.0
402.0,103.0
1257.0,205.0
133.0,59.0
379.0,3375.0
1058.0,579.0
536.0,90.0
525.0,228.0
18618.0,28646.0
1315.0,2116.0
123.0,129.0
123.0,129.0
190.0,561.0
1347.0,298.0
340.0,127.0
461.0,914.0
1164.0,3855.0
648.0,23770.0
18618.0,28646.0
1715.0,1065.0
111.0,54.0
797.0,1876.0
37.0,57.0
37.0,57.0
8307.0,9929.0
3308.0,476.0
1003.0,1378.0
5155.0,5990.0
326.0,203.0
2048.0,884.0
998.0,1122.0
730.0,180.0
868.0,189.0
868.0,189.0
1176.0,59.0
99.0,13.0
2038.0,4094.0
1184.0,5213.0
288.0,819.0
204.0,57599.0
45.0,1.0
47.0,15.0
309.0,358.0
241.0,195.0
202.0,9.0
216.0,120.0
224.0,84.0
377.0,80.0
241.0,40.0
248.0,112.0
157.0,15.0
1840.0,591.0
322.0,79.0
908.0,3498.0
129.0,106.0
7688.0,8478.0
158.0,67.0
158.0,67.0
77.0,72.0
536.0,232.0
18618.0,28646.0
4180.0,46267.0
6635.0,13245.0
324.0,126.0
62.0,299.0
905.0,1273.0
4536.0,111639.0
9.0,173.0
293.0,203.0
1191.0,3315.0
201.0,170.0
405.0,175.0
2793.0,93941.0
556.0,17263.0
1867.0,2147.0
1491.0,114991.0
816.0,485.0
597.0,91.0
506.0,39.0
137.0,83.0
1519.0,426.0
1519.0,426.0
724.0,124286.0
115.0,58.0
414.0,62.0
2940.0,5303.0
403.0,57.0
107.0,39.0
219.0,62.0
239.0,2726.0
5000.0,3560.0
5001.0,2011.0
756.0,77.0
708.0,1283.0
55.0,46.0
246.0,51.0
589.0,264.0
1395.0,214421.0
3942.0,48334.0
120.0,9072.0
126.0,25.0
438.0,536.0
4997.0,4456.0
137.0,33.0
2167.0,2028.0
2167.0,2028.0
620.0,385.0
138.0,726.0
119.0,95.0
306.0,189.0
294.0,151.0
4163.0,3867.0
2117.0,650.0
70.0,102.0
1523.0,493.0
2188.0,1065.0
8472.0,11060.0
440.0,506.0
96.0,79.0
96.0,79.0
14.0,4.0
16.0,8.0
16.0,8.0
508.0,345.0
103.0,5.0
186.0,199.0
339.0,900.0
3501.0,5669.0
379.0,3374.0
379.0,3374.0
168.0,44.0
